numberCheckin,BusinessID
3,T4eOhjoc0xas9WOG_TmbAg
487,F6BedoYgbAQHqwKX9F0zDQ
101,8qrICL2tS2Rq7b5gxUdQwQ
68,MtbyOeiuN6_Z0cAr9D8FoA
66,oLWglA1-IEdom4FLdfithA
62,S2wlB-5heOTiDxV-MIxnzw
8,UAqHosm2zxo-q4pvL2pb8A
140,X_J65cnN3jJWGYacyNwKGg
343,d52zg-S0o940WUCK-nNiKw
27,6S3zqOG3NyYTc8r6LwvM7g
33,5t_is8G1Ti5jNk6cH7dGSg
55,wki-Qlp3OWgH0XtZ-Jz_WQ
17,32X-4aALQG3Sc_o5hVrv7Q
24,N6ff0yyo9Cv_7XPz-YDoow
181,E9HqvnuwbXW7Jmet78xWJw
16,nbUFQy1d04CL2QEWstCD-g
35,pt-ELe9UjnpQBj72KZ5OSg
93,rF5uvk0-2_N60UxJ1NRl0g
9,L_leS8DGulj3iI0QdUppIA
34,_ZUjcIbbKAhRiPDbtKzOBg
91,mM_sT64i46AKPQtz26PCcg
8,0Apb1P7RzbQEkeJDuywlPQ
17,EYFZcfsrhdRlxoZVlgMIFw
5,4YZIJhHzu6Z4JmfsVjoHOQ
8,5vbBmHljaHVcQS4k6VxGVA
35,o2rrTbAxGXrdQKQvKDcGiA
22,AAkqVCuUGIP0gvY42_CRYA
34,0YCV8260mMgN0PxuzAtO3g
5,lFHYNtou9e9Q_VxHeNJ8mg
4,eXQe-HcbJq6kS1x2BR65Tg
27,9ocGgALmbzTZWOS7f7SYcA
74,i5Mf5SAxFFNt_MTxAPCH6A
66,RW0cELoDiJ-DkQntO3w4LQ
5,L64CfCiS_yUsgtnctjd82Q
45,RjmTpDoZEpjip-fN1wdfpw
20,4xLRmAD8QeqbN7Q7xTbmYg
6,axE3XDEO5VfY4OztDich4Q
245,jsJxRLGm8zjWm_HVR2FDnw
8,VfzUmXIgowYKutptfwR7Aw
33,DENQD7OTKne29w4KCSoQ1g
4,_IE5XDjxeM47NSzhg7sItg
3,KG3GwIcMKf0qYAtA-hN1MA
15,B5hhRbxDIADG-bFaQIEWag
9,DZZQhoOWmTcJi2iSBscV-g
22,Y5ftpklvYcdviNKMrRP_yw
3,NPxgifo782JgvfIDyDOTnQ
70,DeAnVirgOxQnI36V1W158A
283,U7jOpLoLXYphWFqS6JO8mQ
36,H3IBlFr4WTmMupkUcX7cDA
4,98czkMomXdoEugMk0VnJxQ
146,bDR6kF5Aw9guBkaahSAchw
35,xrs15F6cWdIXdLHyCUDjBg
50,XRBTHOXaJK_AJ2wy5mX_1A
7,ciQ_mDcweWDb1nWZSoZC0Q
4,ksJwN1vUlxHr3w0eVh9BnA
113,9YHZ0of-3vwIhBW3SBPLjA
101,EGiGWZp_zSqdeftiFQ7MbA
10,Gl_Cxnl_vFCfTGMlXxuEWw
12,Ao57uER6nnpa2KULpZDFrg
952,xsSnuGCCJD4OgWnOZ0zB4A
14,XaMp0myaLiXWRxrzYzwQxw
4,gVgJIBQDXHtgIS7p7uDa6Q
14,flgqBG9GfVTQN6ITWxOLbA
88,xun1GBrZzChBLHY6NrsnMg
44,7lp13T_FUmX1XjU2wen_qw
114,lNlVwSKqaxE7agiGKfCaAQ
6,UcEaSZ2nd721f0C67zN23w
25,RIgrLi3Jvz8lwAi04Fi8CA
7,5YAcdfhksYspetBRU2cxKA
885,rZbHg4ACfN3iShdsT47WKQ
53,UoF1kBmJAo76REBNbc34AA
140,IIbdmP2RwBwttQf36cf44Q
4,6JKOKRgtnJWn3KgsgFYaYw
6,xqhvLIxkCuV5jAmNkpsyBg
10,oGwzYYdpLKH_d9T3af4-oQ
4,zDyx_BL0RJbXWpXSFfrf8g
39,pfTwzep_4hRTX_jXoi38cw
7,Jf-FUvn6j86oPQhKNIHFJw
20,c4y8FA6XmGxxPhv0PNtU5g
69,OSsueRKTxM0MEbgIRsUebA
3,d8TYUlRl_YSlZo74qy9hXw
81,fAuFm0MlMNfTt2YrbM6aBw
165,s8cHXeSlX_aPI2x49UkCCg
5,QAqD40DAbYXBcw1oX3AJyw
3,Kt0DIPfjR5WPVpEqyIGdBQ
15,24XXd1EuvUswXG--qS5U5g
94,pONHXroA2O7grj5iZ7dksQ
64,asebFFgabg_lfoNpGJHZlQ
31,49RRQ0nE8XugVuvowiVv2g
1088,-9pVS__IliMA2aNEYzrQrg
6,Kau5iJl6VR-TJ20YGrL7MQ
60,67gi179fNUkU5sApNTcrMg
218,s0Xpzb2GzBILFAKMpAtspQ
5,qiwajZigq_2twTmYofPmDQ
34,KPffNxenVXEbKeSeC-zmfQ
33,0vYp6ITH7FsBtlpFcWTdRA
79,RLjA7TBXJfyqDfPuVCcrtQ
24,fdhydw4SV3rSjq06IL9LVA
53,AN_Pw_UTCkaforMtYJtEDw
73,Dh-jKrXlivowMGDtfD_gug
5,NggjbjdNt8D1DHQ8jTHoPg
10,PIw0KFrq5juMyEKfsbmezg
3,bLk3tgJHryMAIQVcT-tXcQ
35,JBalw-Moa6TnjYBhvNKhqw
369,hfl62LX14YqNpG0g0Tj6_Q
14,P1CDEhEQZz5bK-sSqkRD0g
14,x6Cn9nVDQAcolEOpknWJWg
48,P0hUM6uSt5gVr8RA9-0lfQ
153,da4sxvGynhpDOGiBtbMYxA
6,MXO_DJ3tbNwdTxuGp4-eAw
7,pfloinlyhv4tbxXEJ9D_yA
395,K845ZDttFfx99zQ-0aE2tA
1171,SDwYQ6eSu1htn8vHWv128g
9,s9-RFuC3dFuht771mvFimA
30,3uKAHQr19vFUfBJuXdmhEA
16,64zIp0srer2d7L_-iFbg9A
7,T2K-uBbU56bzGUuxs7ws5A
145,Mb46iSlA4qmTwXf-WrqtQA
161,1ggcLvWPBDWnp5MVTRnoRg
61,2oYhEHgSDLqYXYlAqnChuw
11,Q1Dt-ARdcGIynClRpDzvZw
21,FX6C6FZr8sNier5fl6Gaxw
7,Ds5daIwC_cr_LcPhWx7f3g
57,Y-NqaDy_1bb-Y5dQ33x-Pw
62,f_2iPdAHrcKMwMFJSRdFZQ
95,-aDuOZelvBHWKh-NrXooow
316,CqhsIZ7TzCfJTrZqg5-gqQ
4,N8Bdlykr8F5xSs5D3SUb3Q
4,iKxE0GoSbgY8ythwzRSgsQ
8,7765I13WTqRC0OoOQSz2Jg
27,f8luua75t2Is5iP6nxcXQQ
14,oN4RW6zQn2JMlcWL7Ukqgw
88,7a8nSGq152yAkKVKmsqpng
7,9SQRKVxMDNnRWFBJgDokAw
22,3uYvrLrxH1tzSzL2Y9W1OQ
11,qduzJZxh_EH6GERI2x_zuw
24,oGYPsU7IJPhyVpd0F5lfTg
5,YtxYtZNgz2CilYWx0ycaBg
15,gCrOuXBiPxUZiXDU2rBLWg
12,MIdjQkRSfrp635I7631SVQ
15,VaN93_qJshvhx_wAfOM7eA
9,L9X45EZhSDwT7z13TYzYlg
104,CNvPqN9pa5aJRn-Npcqgdg
58,Br-_G9WrRlBWyEAuN0TXDw
25,1es60210U2Zho5LzG46Bxg
86,NX5YHSIyesufcsI7Rg5NLg
20,9lWwAw9u1IVlYKbGiVOTFg
486,Ez2MFsVT5lJZ05yvK_0AXQ
6,QPbjoQn2Vty29ZaLOpzwXw
8,3tk6Syyz5i967Ifuz_4o3w
48,FjQWjXvFCdrgdU3Rgi3b3w
32,4JBfk-b0ng-ZoSX8MrUNjg
5,iaNW09XVfBCC7ytLjSeJQQ
5,TEg4RbspEzd8aDd4J1L6Tg
19,IzqTVoGzGLBrgt8Ttb25Yg
283,I941jBn1KURuN-2wygJ_5A
233,xcOncADGPr9eki8OU5Ln7g
7,d4SBAjHQ6jCfd8mqjF4jQA
18,07a5t3hYhtPHlBviiETUpA
17,_5qkBSljHlRo5B9GQLDp3w
117,vWnlScr9y2F6_ctDJZ6XLg
5,JUe_TAe9T9MZXutb5fblDg
26,tPgJvNQYZJGU81L5TeWj-Q
63,K7Kxz1FX-VLPflPJgqqbGQ
11,jTAooccoecIJiv5wb4h8sQ
8,M2JvjVYkIJMIuvTiO8La9g
3,OZ8zJkZ9QQV89NkXnfQ8bQ
51,XfgU_1_X8eVX8_CqofAeIQ
10,lXEJZjvwgSM3i6-HWpPwDA
79,dl8FULkVABIxsb0a_fws5A
26,a1aFceRgC03yy3ENdynDnA
14,5sJjWE6l4fpfO77A0QIcGg
27,N-gqIeVDebI3qgwxf1jMcw
31,dajwInsYeaIsRLY6vd6Zzw
13,_AwvPzaNPGQ_QZSWgsfOiw
17,46Pklsv4V2dku7yY5rvhIw
8,ppC1-d0frvbi3bbXQKJT-g
20,sFS2RWCXUqwSRVLMn5S6oA
20,8nwZ6h8hu0aQ0Fw1j0ZY7w
20,LcAamvosJu0bcPgEVF-9sQ
293,CVp1BFI5gpXqo31C6Lwkjw
324,h6jfMpTZpNduLG0wE2tbaw
97,AyvyWENKpPBOFnFFkZuAyQ
16,V2RwQooDieMvOPvz3tcp4A
180,fmuj7u1gflmEjW-h0v9bwg
66,Zswx6QW-UDIWBXVC7IASuA
11,lPcNteaFK8yaLRQQMcE-sA
94,nUIkqgFimmLsB50WXVwTfg
164,knGQsKKPPScP7q8sgeOLPQ
6,cHURjSYCPpFiYQP639ZubQ
6,8efc4wqa0XDt3_z2R7jaGA
21,M2XakHiHqx0EuBsGh_RhNw
7,yZ3U9mwpSOnArUBE767kxA
8,tY30KG3CxVe3wU1b5gQDtQ
18,xhwp_bACX0017Qxu8_AVbw
29,Fs9fs_vX4PppqJvEkfr0BQ
16,kyWbn54rsIlS3vbpDo0qPQ
64,1f0g466Geu4nDdJhYQ_Vhg
159,-tBiXT917wKlr6n9wSqViw
218,xMK01ZbVUYLLoyqoeWAIVw
5,oe45XbxddG4EKhpWAHIk2w
10,nWm5m-O88qprGsX4sjo0Uw
59,ous0x-3S_tJQOyel229Jgw
4,bkB1uosYeTauWO7yWJZ2Gg
14,b7-1zOz2yaQZ7JUHqHLAlA
23,Jd5sLVzE_p_LfJMBmbOhSA
4,bO-WvOxfPzNbwSD87KuiBQ
6,7IfZTV9Bk8nKfpCrk_rT2w
188,TqHTtjPANCBKGsjGBjDoQQ
60,EQa5xeZQ7QWMy3kr0AAg5Q
60,GU5b8Ykmdgg1ELNH_Tiidg
106,Cota2ttLUjoKhFU6ukYqSA
4,CbeUolLDSq5kZ-82UpDLPQ
4,ZR8_x-nMY31GM_p5WErPdg
48,SMIeQELrm91pYo_1OaO18A
12,hisR9LKBN9sgcMxclH0e7g
70,OiEnabGg9j8S_jHBXUBgCw
7,tIuw93p4MEsL2iFv7-0WDg
17,O0ayL4r9AbonKwdgelBL3A
10,QNo69O4cy6a3HGb6RrGWzA
167,AMwr-IwwaamJ2l3Z8yce6Q
8,6S0Qno8Hc1sFjtF_Gt9lvg
32,7sNFLjSyinVqeQ_Teg2WRQ
4,mg1TiyXVneuVsZ6GGZH_kQ
3,k6C5YiGHU_aT8oXSkGb0Pg
49,VpSiOW1PapVmZyyRBK_GBQ
12,eRb0wjIVlj0bbfmePKZLng
16,pkAxiGlb5VIYtlSj2PM5Eg
3,ayPvmIg5fIU0DNxXmWHcAQ
66,IBZnLm3hkbM89QGC_TDDDg
9,5pojYKKvohZ1kQBdSBAb1w
54,BBPkwpj9kSeDuy0uOwWHJA
1008,vwZ15OkVO6PemAe87k0M-Q
78,4CsZK1YOP8lCLH9ZSf0LMA
24,ics35glmd7JXtY3qrq3jxw
57,IeyEgjCpW6cXnfrS39BSAg
7,3WOsnl0_5YRKdI0H-d0ygQ
5,NfRddf3O8FV4ZWY_VTtR2A
287,8Fx-K9dIZz_buBZcEvkeRw
7,_eCrBSIXbGEW62ynS2_0lA
6,D1yvWQGnKam_zu_2BZLUVQ
9,9zJbULB6K3nbo-2N5cKy9Q
155,VXIkI9_EbDbYHeO9IzKjJg
13,W5ePM9kFugbDM6ZRK2L2pg
15,Fq1eO1tyDtQZl9rattGn3Q
130,fFlMAm0RBdfzrDfpicTPJg
25,gbhsJG-0htzVWmmlvaBxqQ
49,5_Il_eOuwOMMoiT8jGBxyQ
1335,uFJwKlHL6HyHSJmORO8-5w
418,dAJC97pUsxa1SucwFQE07A
19,N2T_ToBx97ZSo3iW3r9xWA
36,Kpzao8fG7lVLJlm-HoWKPg
30,ljUbvHy3lWF2fStFpznv-g
52,CKjcewWeWvdJ7TzOQbZOIw
15,rOHs19lhPWXiuPMHzNbJZg
6,RLEjGD16LHN9SCJrFUj8xw
24,XFf_SY9mZe0XGYjPetzpbQ
62,vUmCtldBjn_AuHW4tg2LZQ
47,Zg-C1aYcoR2L5OIrA01MkQ
23,YgqexscIgNoMBAO__J97zA
7,DINXhCR7oqwcdTO0OCIiYQ
142,4yFqLSaKpWE7O_ATQ2BqrA
15,ckqbs45ngAwsgyvK_SWkvg
82,78MMooWF0817lobOBJHHxQ
30,jSEcE8AY-mzGq9EOiyrtng
7,jSNahbNH7Uf6DXS4OS6LyA
92,JDFmfsK_i20VFXbGE1PRVw
71,strMzTo9IsGhUVBkcB73jw
102,aCKntLjlMtmkYvQYXKi9Kw
3,Vh_xXB42CYfhEdelpDb1Ow
204,yQONzVpX-DEpGSuKMIov6A
34,wlftPhCaYn2j2LbcP8j3vg
20,sI1bvFfUCeFVz1twmLJcAQ
5,fATj2lCnnjw2GHH4iL0TIQ
98,uYj2NO1HZRNiD-de_pSdJA
61,AXixlciaDB5jo2NMZmSKoA
219,QkLraKf901i0MjluEuFFrw
27,wsuQUTVXmYjQ0kgHEzId1g
20,mH-OXF1ilnaPC2kry9Ox1g
84,2zXqFId4jYuk2K8w1KI-Qw
4,CcEpNRhwxyZVTKWXfYqvqg
84,7tPe20uDErh-iSkfNEWzVQ
23,8G4_ESDS6BOTVCAlNt6O8Q
10,4fe6cZUW3P89Vz0WJQs05g
49,gZAL617H02f32HmY9kpvKA
124,X_sZ5PxFj6K0_TOOV4xKoA
141,3jqOv6re-xPYOg7srmi7tg
317,XKrEnL9yCtlhhIa6efbtGQ
12,udU3vTgNvUqjeFlyjmze9g
23,2xczXFsc4GeilxL8B8R3Vg
50,ncxBZxetREZ_jCma0c7mHA
12,uTW9SVXqxgjbnCTlEf9ONw
57,N84LyJdpPLoGc6Pg2Y46iQ
28,nbCAnw8b9_3EaSPpEfLd2w
141,1zM7busmXUfYrbNiIHIcuw
25,vwcrtzGmBpQEfK-1xlrmyQ
94,uDoEofFBFyaVsAR7UCYMDQ
8,c0_xuxaKn6ZN20et9jpNFg
3,blx7zxfY7Xq4bbj33IQv1g
12,RQbD1athZFAke0zBTEqgwg
55,Cjn1u11-fFRV9hbloBpiWg
3,Y0QB9A4M0mfnEEaW4f-V8g
6,83zS-6jNk6-ueeo_6FJ_Qg
3,QCTeeNlAXuSUJHb9eXnqpw
26,ptHERlqZTrluKh1DJUTz1w
16,7xbTnoyaai4JTkZ8rFPQTA
476,m2hNiVSnMvXVRLMtsWUG_Q
265,Q_jHqufNoxdlgCtLbqrpsA
20,zW6ZkumoG4I38TPdoeA5cQ
45,6QWmwSHjCPpaDz8NmiP6RA
21,1CNJeljdT4Ap7B-8ddbkYw
11,MNqJDeSfWEXERAFUXSyI3w
39,dPAQrPQn8bzsZqt7QSdKjQ
5,IFx7uG8_uAN1cJqMB9wyFw
91,-qv60txNVfg5pJ0b0w-QJw
18,lgvjjRnYBN3JjSGbcFUJ7w
23,QXWXLEVGeONoZHLmHuFemQ
219,-bd26a1QEEpqUZjBmtBUiQ
3,fN3RgiXJMoYcZzn9y8JRQw
19,qZIUA_G1Uc0L4X7O4gC8xQ
8,os_r5fCkmjeP980CLv20MQ
68,ujLZmyy11g1JHCQTxRA3Dw
101,nIkJ9z9GM2mthq80s3l0Mg
18,i-jP5qyR1Sqp9_Fjp2rJ5w
152,El_0LAdJ1R0-nL_lHzBT-g
24,gIIZfrFSf3S4fJ_w-7HqUQ
27,EeJDIEykDnzeCZ_HvB5A7g
5,5weJ3DRKwvQ9claomkYq9w
210,bts6jVczHJuWzpT8Y26UsQ
131,S56KKeJAqy9KBpuWpKnQ0Q
27,qR83gr56v7IjWEyfxAkg7A
12,XZGrqjZT8VHVtFEE0rRD3g
84,dZb_-YeZGUWlYNd-nOXRYg
74,c0zhbiffge6fGl_Nzgxbqw
235,R5J89N9gj3pw97r06Vgolg
14,zfYprDeNCIpdfZIq_o7a5g
44,gM0MhFQj4CI3-xT7UIUURw
28,CXHnDc0-HW6pqgbs6fhj7g
17,rp7X0MYQEQ4BtudkSOq7gw
56,fVVpTBLOHZDH4AIACjO4kg
6,y-jTQqdSIZO6tzKYdwpcVA
351,OSL98Keoc2FSNx4a3ge5Uw
48,xNfGoC9CW33GjSPLcfbwUg
122,nfyqtEoufkhjv97IueK7Ow
6,FBLVOwO9Ks4t2U0e0mF7HA
100,v91laC9hHODn2WcN_PLE9A
91,gyvv6FvozgGs4c6bHlgOrw
75,CMaJOgyFrX6gVsJGm1bttw
13,_EO58DNHOuyTst9vbTfizw
9,7xDt8CLZt66PkYYDqHka9w
67,1sje-96tofVSip2ed3OWdA
10,4mPaDuo9urNu43xJ3KefMg
11,kuQhOoT4viBi1hzyXQ10CA
3,LunI8Z3vzPUX8ElPD16ovQ
27,SS073W0tN3nvG36Qy6n0qg
46,T8zl1TQ-QuoATtcWSjnxeg
410,zruUQvFySeXyEd7_rQixBg
26,pdsK3YZfXZbzOEVpGNcilg
187,bfDQai9X59uWK-XgP0t6rA
38,m_fnmls1Lb7qCGAAGDSbKQ
432,6eax0w8j0tudDOkvWgmQ7A
53,gsNv5QNfuFnD8eMhejSmGg
72,Oh362RBusIoDLDR0AFkjGg
208,Li5LOL873Ep8HoPRML18sw
56,TPbaVXcot4-MGFMi2gREJQ
9,cBzk1K3zsz8K9wpCZsR7dw
21,mW1gB2DmBe__AEVgCoTgjw
19,hgy8A1Wnqyi4M-HJIFLpyQ
38,iSZFjTt2JOpow9PdKQeR0g
344,CycfCC0OLvTjG3Eks8D1og
258,kr3EFhoSwbJPrL_e_RD39g
133,1_43FZHx3P5D7X-CpIR9WA
94,9H9HiF7H51MteiyXoEUQlA
15,nLpV9fo8xml-QHOKyOje2A
70,-mz0Zr0Dw6ZASg7_ah1R8A
111,WoJrHOtrQ5R4jx80GwlnxA
4,jnAfRzQ99H0lOzjdEMt7fA
42,T9iBSa4pxYXP129pHlt5Sg
17,TxxhWPMILH40JlZbX7KNHA
110,ZzAME7MR7KsFtEoepNGpLg
18,M0qJweLJaNO2ikd8koYn4w
15,Z81CSV-jESOzORrxxRjkAA
4,bCibx5zOsZhAP6Ts5VaBsA
36,DYIB5861KIUfH5soVkP1Lg
5,BxyR-Jg6REAXf7gVWt80cw
4,5S3LR0TBCIZlRmNWvp_g-g
584,iLODjOOpTExF69CdGPkuuA
33,i0Y3L91iwCB8acBBqdh9Uw
3,5EWVJZd9cSAMwkrwgOFd6Q
4,aJtK7kfK2v7wfuD0a2UfOw
4,Ob2Hbs4b6iIHaCHy6Sp0mA
72,YxMnfznT3eYya0YV37tE8w
118,oOehX_l0odQc-tu81VUkIg
393,m6h0xM8nvmjx-WeOjV6XbA
34,I20sRbcEK8Ib1YFQFMoERg
3,9ULGsqiGdC4g7FXHMwkhUg
6,0deS4g2xR4SjvjHNeHUc-A
33,9AHcq0KE451R5t723XSq8w
23,ALlmKKpKYM6waOC7IX_l_w
39,_hTnLGWujfiZhIaCwWH8Ng
215,-Bb1Xwd677TBSIPjw4x7oA
126,EFSU5EPU8VsZmrjbTxjc4A
33,OmJ283Un9mAbr_gc7v4N4A
15,HN9bTcsjBh3fsOogkcv9Sw
31,IanyHrzHB6VHemc5C2Rv6g
157,4r9-iKOagzn5oUvPE9Bz4Q
76,xBCfrESSbroTjhVcRfG4NA
8,GVYLTfQdYexeua_gAcxhIA
137,LaRo1F0bOEZo4p11bfkshA
82,3v8cGkIfJfTTNNoKqaFbaQ
8,PaW3T9Cay8oK00OMATnpGw
32,KVq-1WEJNKK2NqFC7nUoRg
125,hrnvVr3hmb2oD3oUnJrNSw
103,mHZXq1c6j1b5bKXTxKJ-pA
45,hqVbmZNLTdR2y7G7oJu9vg
5,3zUREkipQr4XI77MbkdPPA
30,ADn_CBhbn2QU3WzFzuXvWg
634,Yhfp_vgnh_GirZGeVhj7Gg
246,x_H5buDjzrwL7WQ5Oy9RXw
116,NtmLlKfCFfM0K5j6WWKxQA
6,zSWtaJaxz9qXsm3odwBWBQ
399,XJv7dUb5fMRaZAWVZjhtvw
41,bpdnJhDpayxT1m6feghsAA
9,OYURRqhHHX7FfSjfuqxUiQ
18,xNmhVSujLo1kC9cgjOE-sw
28,NYBx4sdSVrN-I5Q8RfLMPg
42,qak_x5J-ntcT2iOdJoS60A
35,-nWigG5EhFLjdSgGZthS3Q
6,_X4onMscIcbmDNaY92octg
372,Aq6lSh0dfAYMsLoJf17BJQ
3,vveDGmKGEDPrOgp3ff4QPA
128,IYWTOj970XqG2z9Xft_8SA
221,yypKLRJxSjR2uNaTS_O6pw
16,xqwIJpLhzk960kd94M8gRg
198,bcBMAa0UQpNLFvvdZ4dxtQ
91,NF3cqJghllMHZWGd1HWzMA
37,QJP-bRQvtGvShgs4AnvZKw
5,UZr8iEPMOYxuFxiibKPPRA
100,Fo424KetiOnQp0DVJooYMw
13,j5tNIkM_UbyaiAGPqqLJcQ
14,5pgzTBgt-HR_0s7TDXSL2g
321,vwsqeVa0l9ujPl7Opr8V1A
18,UB_JlcIRgQsdKzQZQyHjuw
4,ETg80zdzuBm7gBfW3UoMIw
5,WmmU8bMlyglXHflkJs9txQ
441,yewofYCtFEMQ6BKd5zwQUA
22,U0Up9AYSClGwmuqo-ZJVzw
8,pkkqve6-y6EXNlJioO5pjw
151,_RBUU1y4yJrK0SPAd8z0-w
23,OxGGHfUjyXYJ6-mXvZx80Q
6,uJMwoQ0XGLr2Z4wxEFt-QQ
81,p5HEHFZwbztIkpI4ItbX2w
5,QpdkXudiqodRvbNh0tyjqA
40,sd2DscOiGyBJiNP5AqPfqQ
4,etmzE2Ave6EkqUpsAJvq-Q
16,so5WuWyT05NeSzHU_67dWg
67,9m8xgUrInYfIe-l6U-6yjg
283,hHE4OHAc8dONTV8QsGLbWg
263,d7V3ykQHqChv0KtXEanKLw
202,ishjLG3Sc94ZOelXZZhaIw
101,orMhMoCZ_sID5VsyvwOSBQ
70,TVJT7Xknd-ikf4vskcjKQw
39,4JNXVMjX33ruAyBMlU1_hQ
124,_4PneR-GyiymyNlwQ37V-w
72,1eBJyYf3JEccqXUFxG1VWQ
18,KDaBJjNcj4JUbbF-CXTJ4g
27,Dr4mxelV9iWu5boJvgH_vg
8,b4hI0x_vgagZyF_D-OqCLA
342,1dC3GSC5bgQf9wEp-bv8PQ
168,btlVeAeHKq287Ux6SrUwdw
28,cTFq_1sAnQUb9eMZO6FlvQ
56,545sP7uSdCcKDZ-reeVOgQ
19,0yfN4bdKZfkFSXseB2kOBg
63,N8qHoaCHdg8ALiA3WxEHkQ
8,ta_k1SjJVQJeUuDIJSs4CQ
49,tS12t_uuiCGAryiNaRmF9w
22,omHC9VhPZIQiAXWnZEe8eA
406,YJoph5UiUZ3BEb49vyFAuQ
33,lIV2xEgzAqlcyjLTqKdbWg
16,EcjC9_epi4cCRw2zX9_zJQ
11,ZxnofBLKuMustNqSlFtW_A
128,rLAeltELaGdQKh_LYIllEA
44,4y9s1y8WxumJB9ypewvXCA
6,FE50viTWeDCGljNiUEsUkw
100,gxuVySgACHDqJlwmelFHLA
3,U5F3-Z44SZiqHjka3-kYnw
106,UHh2br86pxndWXELC6B8Cw
6,V_TwyQX9gE2JRjT6MxC3vQ
283,d-EaGpwrCuJ_-Ubme9rC7A
12,KCpBGuUFnOKEAS8gLAhyaA
10,eR2vge978YSyHU-vSLXrvQ
176,c_4bwbJfdPF0y6YEmssBkg
3,_nixwTDJAfdLByIQs4rzig
52,3f0jwMOsWg_PHKVLKP2mTA
17,mWG80MfKn-uRv-RCA_UJDQ
5,60i9h-gPKH1f0YC_bZXDhg
176,GNC2WXRjEO8e7r5f8ZCVrA
12,TTjdeeMfTw9s9vg4T1a3pw
37,U9hKUngQjWw9ZE6Znwergg
21,er1Ng8wxlwaWnzFAKttukQ
164,wqIB7hUTQnCswJV4UyYyEQ
77,XI-_Y2XRw03mozGx0Z90Gw
53,_kL4evOcRHHEquKnndUTkg
22,CdWrHBOvTZ6i0Z37iFaV3g
391,W4lcMQudkcx7sTabnWaOqw
5,HlUL5hw9I0wUvFc-jDErkQ
10,Uwin4a2xiUr3bJEviCmThg
15,oABEe2gmsT-FiW1kGPVTOw
260,8HQ8clouLGgee99KkR4vXA
94,f9C_VGKugf3g_k6x9uCi2g
3,xSGUgOwpTnnW31bTZb4tMw
62,y_tiOBglwo64dN_J6h6rtQ
124,iE1eq7kDacRwgvFZJmjfgw
16,NZ4V7rl7nevZPOdySgg-iw
127,gfhO1Q1c7QCigu7waVpeSg
24,MzmfKH47_LuADdAgo4g0bw
4,c5t9Wa1iJBRcxjDrFHKuQw
153,Ch_2Ye0w4Q9l3VeVW7VNHA
12,SeqfJOg6jZGx2W1bs142cg
22,fJfh5j2f9AhivqGelAThsg
341,90AXjqb4O-wrTHDKDoDUzg
29,otjqtvjNzuNpgr-ouFZu_A
26,y2JQM4ptGJmAhPhafclUsw
308,vlxMPuG6LYJ-c0yjd6AW3A
18,X4yr1pBTm7UwSmz8UWw-8Q
11,CfIPNXy_FcIAgbka7ja0qg
93,JJGkhOmfOFamPbCAaRKPPw
71,tqp42quHT1S_tgXQRXBx5w
8,crVeYK71I8xHD1zt23eQpQ
22,6uHpB60vbJ6Qq8cw-zUx-w
36,ESjWCcBpMeiRsvMYXWgdgw
22,uuLYxKdJW_jfty1jMtXxQw
25,neGAQFkBNI8-rpPBLBzNkw
5,Q90fNAiXiTHFoqgCDf63sg
4,-AEvCwVegPstHNAkhds-UA
182,HZf4PgSXgGZ0EPGa-cuUPQ
145,L8STRioAgDx-_FRFuuUU2Q
6,2UgJNESsq4aiiah36wO-8w
14,NQZVwiPQ6k1JkPAqPlXL5w
219,_oBxfuBd2qDEWaYsdvP_dg
12,nOsTpQeQLMk-pRHcFoZjBg
55,scr5gHaPC_36GtaCxmJEHA
18,G99DZwtghehaS6D7gk4EvA
8,VtIU_HGrFSNHdUJ20V-73w
10,XsYC-SP9XsG1K6WqBha0gQ
14,xI8fuMPM6SAmaySdYFDOmw
5,3hp7g98f7Bl8HANGb3Bghg
3,1jzi9o0J2dePrHwJslZisA
690,YEQkTCmphjr6XKPh4m93AQ
35,q2BnKS5KGJk6KnH1O9o1bg
12,h_FP6Lho52MIorjH8GuerQ
91,jN2vO5zPFBb2ehpbQpk_Dw
11,3SVc0wqI3ulVHR9w_CN6-w
60,pkTf45JzlYOThKKIfjQJqg
41,T5HYqRADhAL6VPRAacz74Q
14,lnr7NDMDLTewL57x0pk1Aw
11,Drpvqa9FVdd-EuVgXcdLRg
93,qlrZzAktK8wODSHxhLEK7w
287,RFMcLH3_58eAwvSfvLhJew
74,DScAYRPPKaqt1NBkCbibHg
9,SPqPt-K6qzTutj_vWOgKGA
143,PsuvqWNmLBU8ABkch2d9vA
8,ix5rNG55EmWbzTranmt_Og
4,Gv7ZcuJBDMDeV_iVYEJRGg
7,AzNeM25QvywYU92ubDKgdQ
7,YMVY0BvWqb9mpQHbRsi9Xw
117,ZKG7lQ-SuHcoVNKSi3KJzQ
5,uf5aV64d7KtUxMVAEgIB4A
5,8HmSt7fRFe-uH6i4yCmJQQ
65,xAlGk0v5jqXqEIz5LkBeYg
83,C5TGxBqOae4uKCtpHGFMEw
274,qZXZvY6Y2QreIYcS9uv65g
25,nTJDEIm4cKjPehJgzFCqww
6,QHyqYUZ0WdxHYPAenIuLjw
7,YEBetzOA7seX-jtiCTrdJA
