checkin_info,business_id,type,
{"10-2":1;"14-5":1;"10-4":1;"10-0":1;"20-4":1;"20-6":1;"20-1":1;"22-2":1;"12-2":1;"12-1":2;"17-4":1;"11-3":1;"11-1":1},b7-1zOz2yaQZ7JUHqHLAlA,checkin,
{"9-4":1;"14-4":2;"10-2":1;"14-2":1;"14-3":1;"13-0":4;"10-1":1;"13-3":2;"12-1":1;"12-0":2;"11-4":1;"11-3":1;"11-2":2;"11-1":1;"11-0":2},Jd5sLVzE_p_LfJMBmbOhSA,checkin,
{"14-2":1;"12-3":1;"15-4":1;"23-5":1},bO-WvOxfPzNbwSD87KuiBQ,checkin,
{"14-2":1;"15-4":1;"17-4":1;"17-6":1;"3-6":1;"17-1":1},7IfZTV9Bk8nKfpCrk_rT2w,checkin,
{"14-4":1;"13-1":1;"14-5":2;"13-2":2;"14-2":1;"13-0":3;"14-6":2;"14-0":1;"13-5":4;"14-1":1;"13-6":2;"13-3":4;"13-4":5;"12-3":3;"12-2":4;"11-6":3;"12-1":3;"12-0":10;"11-4":2;"11-3":3;"12-6":2;"11-2":4;"12-5":4;"11-1":1;"12-4":6;"11-0":1;"15-3":1;"15-4":1;"16-0":1;"20-4":4;"18-6":3;"16-1":1;"16-2":2;"20-6":1;"16-3":3;"15-0":2;"20-5":2;"16-4":3;"16-5":2;"16-6":2;"20-2":2;"18-1":3;"21-0":1;"18-0":1;"18-3":2;"21-5":1;"18-5":11;"18-4":1;"21-4":2;"17-4":5;"17-3":4;"17-6":2;"17-5":5;"17-0":6;"17-2":2;"17-1":2;"10-2":1;"10-3":1;"10-0":2;"10-1":1;"19-5":7;"19-6":3;"10-6":1;"19-0":4;"19-1":5;"19-4":8;"19-3":2},TqHTtjPANCBKGsjGBjDoQQ,checkin,
{"8-4":1;"14-4":3;"13-1":1;"23-3":1;"14-2":4;"14-3":5;"14-6":1;"14-0":1;"13-5":1;"14-1":1;"13-3":1;"23-5":1;"11-6":1;"12-1":1;"11-5":2;"12-6":1;"11-1":1;"11-0":2;"9-5":2;"15-2":1;"15-3":1;"15-4":1;"20-4":1;"16-3":1;"20-5":1;"15-0":5;"10-6":1;"20-0":2;"21-1":3;"18-3":1;"19-2":1;"19-1":1;"21-4":3;"7-2":1;"17-3":1;"7-3":1;"17-5":1;"8-6":1;"1-2":1},EQa5xeZQ7QWMy3kr0AAg5Q,checkin,
{"8-4":3;"14-4":1;"13-1":2;"14-5":3;"13-2":1;"14-3":1;"13-0":1;"8-0":1;"22-0":1;"23-6":1;"22-4":1;"13-6":1;"23-4":1;"22-2":1;"11-5":1;"11-4":1;"9-1":1;"15-5":2;"15-6":1;"15-4":1;"20-4":1;"16-0":1;"20-0":1;"16-6":1;"21-1":1;"6-1":1;"21-0":2;"18-0":1;"1-6":2;"19-2":3;"18-2":4;"19-4":2;"0-0":2;"18-4":1;"19-3":1;"17-4":1;"17-3":1;"17-6":4;"17-5":1;"8-5":1;"17-0":1;"1-0":1},GU5b8Ykmdgg1ELNH_Tiidg,checkin,
{"14-4":2;"14-5":3;"14-2":1;"14-6":3;"14-0":1;"13-5":3;"14-1":1;"13-6":5;"13-3":1;"12-3":2;"11-6":3;"12-1":1;"11-5":4;"11-3":1;"12-6":6;"12-5":1;"11-1":1;"12-4":1;"11-0":1;"15-5":3;"15-6":3;"15-2":1;"15-3":2;"18-6":2;"20-4":5;"20-3":1;"20-6":1;"16-2":1;"15-0":1;"20-5":1;"20-0":3;"16-5":5;"16-6":4;"18-1":2;"1-6":1;"18-2":1;"18-5":2;"21-4":1;"18-4":1;"17-4":1;"17-6":1;"17-5":4;"17-0":2;"17-2":3;"10-5":1;"19-5":2;"19-6":3;"19-0":1;"19-2":1;"19-1":1;"19-4":2;"19-3":2},Cota2ttLUjoKhFU6ukYqSA,checkin,
{"18-2":1;"20-4":1;"14-0":1;"16-5":1},CbeUolLDSq5kZ-82UpDLPQ,checkin,
{"9-4":1;"14-3":1;"17-3":1;"12-6":1},ZR8_x-nMY31GM_p5WErPdg,checkin,
{"14-4":2;"8-4":2;"8-3":5;"8-2":1;"14-3":1;"8-1":8;"8-0":1;"13-5":1;"12-2":2;"11-2":1;"9-1":1;"10-4":2;"16-2":1;"15-0":1;"16-3":1;"18-1":2;"6-3":1;"18-3":1;"18-2":1;"7-2":1;"17-3":1;"7-4":1;"17-2":1;"7-1":5;"17-1":4},SMIeQELrm91pYo_1OaO18A,checkin,
{"14-5":1;"9-6":1;"8-1":1;"12-1":1;"19-4":1;"16-1":1;"12-5":1;"16-3":1;"10-6":2;"9-2":2},hisR9LKBN9sgcMxclH0e7g,checkin,
{"13-2":1;"8-2":1;"13-0":2;"8-0":3;"7-6":2;"5-3":1;"13-5":1;"12-2":1;"11-6":3;"11-5":3;"11-3":1;"12-6":2;"11-2":1;"12-5":1;"11-1":1;"9-3":2;"11-0":2;"9-2":1;"9-0":3;"9-4":2;"10-2":1;"15-6":1;"9-6":1;"10-5":2;"15-3":1;"10-1":2;"15-4":1;"10-6":1;"20-0":1;"16-6":1;"6-2":2;"6-3":1;"18-2":1;"6-4":1;"18-5":1;"6-5":2;"19-3":1;"18-4":2;"7-3":2;"17-6":2;"17-5":2;"7-5":1;"8-6":4;"17-2":1;"7-0":1},OiEnabGg9j8S_jHBXUBgCw,checkin,
{"2-6":1;"10-3":1;"13-2":1;"19-4":1;"10-1":1;"7-5":1;"14-0":1},tIuw93p4MEsL2iFv7-0WDg,checkin,
{"9-6":3;"20-6":1;"20-5":1;"13-6":1;"19-0":1;"21-1":1;"21-3":1;"18-3":1;"18-2":1;"18-5":1;"11-6":2;"21-5":1;"19-3":1;"8-6":1},O0ayL4r9AbonKwdgelBL3A,checkin,
{"13-1":1;"10-3":1;"15-1":1;"10-1":1;"18-4":1;"11-5":1;"12-4":1;"13-6":1;"0-5":1;"13-3":1},QNo69O4cy6a3HGb6RrGWzA,checkin,
{"14-4":1;"13-1":1;"13-2":1;"14-5":3;"14-6":3;"13-5":4;"13-6":5;"13-3":1;"12-3":1;"11-6":2;"11-5":1;"11-4":1;"11-3":1;"12-6":2;"11-2":1;"12-5":4;"11-1":1;"12-4":1;"15-5":1;"15-6":4;"15-4":2;"20-4":3;"18-6":3;"16-0":1;"20-3":1;"16-1":1;"16-2":1;"20-6":1;"16-3":2;"20-5":1;"16-4":2;"20-0":1;"20-2":1;"20-1":2;"0-1":3;"1-4":2;"21-1":1;"18-1":1;"21-0":2;"18-0":1;"21-3":1;"18-3":2;"21-2":2;"18-2":3;"21-5":7;"18-5":5;"0-0":1;"21-4":5;"18-4":2;"17-4":5;"17-3":4;"17-6":3;"17-5":3;"17-0":3;"0-6":1;"8-6":1;"17-2":3;"1-3":1;"17-1":2;"1-2":3;"23-2":1;"23-0":1;"22-5":1;"23-1":3;"22-3":2;"23-6":2;"22-4":1;"23-4":1;"22-2":1;"23-5":1;"10-1":1;"19-5":2;"19-6":2;"10-6":1;"19-0":6;"19-2":6;"19-1":2;"19-4":5},AMwr-IwwaamJ2l3Z8yce6Q,checkin,
{"10-3":1;"13-2":1;"10-5":2;"18-0":2;"15-1":1;"13-5":1},6S0Qno8Hc1sFjtF_Gt9lvg,checkin,
{"13-1":1;"14-4":1;"13-2":1;"2-4":1;"14-3":1;"5-1":1;"4-0":1;"14-1":1;"23-4":1;"11-3":1;"9-5":1;"9-6":1;"15-4":1;"20-0":1;"16-5":3;"21-1":1;"19-0":2;"6-2":1;"19-2":2;"21-2":1;"18-2":1;"18-5":1;"21-5":1;"7-2":1;"7-3":1;"8-6":1;"7-1":1;"17-1":1},7sNFLjSyinVqeQ_Teg2WRQ,checkin,
{"14-5":1;"10-4":1;"12-6":1;"10-6":1},mg1TiyXVneuVsZ6GGZH_kQ,checkin,
{"15-4":1;"16-1":1;"9-2":1},k6C5YiGHU_aT8oXSkGb0Pg,checkin,
{"8-3":1;"14-0":1;"13-3":1;"13-4":1;"11-6":2;"11-3":1;"12-6":1;"12-5":1;"12-4":1;"10-2":1;"9-4":1;"9-5":1;"9-6":1;"15-1":1;"19-5":5;"18-6":1;"20-3":1;"20-0":1;"19-2":1;"21-2":1;"19-1":4;"18-2":4;"19-4":3;"18-5":1;"21-4":1;"18-4":3;"17-4":3;"7-2":1;"21-6":1;"17-5":1;"17-0":1;"17-1":1},VpSiOW1PapVmZyyRBK_GBQ,checkin,
{"12-1":1;"21-5":2;"12-4":7;"0-6":2},eRb0wjIVlj0bbfmePKZLng,checkin,
{"15-5":1;"9-5":1;"9-6":1;"12-3":1;"18-3":1;"11-5":4;"16-1":1;"12-5":1;"10-6":1;"8-5":1;"16-5":2;"17-1":1},pkAxiGlb5VIYtlSj2PM5Eg,checkin,
{"15-4":1;"18-4":1;"14-0":1},ayPvmIg5fIU0DNxXmWHcAQ,checkin,
{"8-4":2;"5-4":2;"14-4":2;"14-2":1;"8-1":1;"14-3":1;"8-0":2;"4-0":1;"4-4":2;"14-1":1;"13-6":2;"13-3":1;"12-1":1;"11-6":2;"12-6":2;"12-5":1;"11-1":1;"9-3":2;"9-1":2;"9-0":1;"9-4":5;"9-5":1;"10-5":1;"15-1":1;"15-4":1;"20-3":1;"16-3":1;"16-5":1;"20-2":1;"6-0":1;"6-1":3;"21-1":1;"19-0":1;"21-0":1;"6-2":1;"18-0":1;"6-3":1;"18-3":1;"19-2":1;"6-4":1;"18-5":2;"21-4":1;"7-3":2;"21-6":1;"8-6":1;"7-0":1;"7-1":2},IBZnLm3hkbM89QGC_TDDDg,checkin,
{"15-6":1;"12-1":1;"11-6":1;"12-0":1;"20-3":1;"17-6":1;"11-1":1;"14-0":1;"13-5":1},5pojYKKvohZ1kQBdSBAb1w,checkin,
{"14-4":1;"14-5":1;"13-2":2;"14-2":2;"13-5":2;"23-5":1;"13-4":1;"12-3":1;"12-1":1;"12-0":3;"11-5":1;"11-4":3;"11-2":2;"12-4":1;"11-1":1;"15-6":1;"15-3":2;"10-1":2;"18-6":1;"19-5":1;"16-2":2;"16-4":1;"16-5":1;"20-2":1;"18-0":2;"18-3":1;"19-2":1;"18-2":1;"18-5":2;"19-4":2;"18-4":1;"19-3":3;"17-4":1;"8-5":1;"17-0":1;"17-2":1;"17-1":2},BBPkwpj9kSeDuy0uOwWHJA,checkin,
{"14-4":1;"13-1":1;"14-5":5;"14-2":1;"14-6":2;"13-5":5;"14-1":1;"12-0":1;"12-6":1;"12-5":1;"11-1":1;"9-2":1;"15-5":3;"15-6":1;"15-2":4;"15-3":1;"15-4":1;"20-4":27;"16-0":1;"18-6":3;"16-1":16;"20-3":27;"16-2":17;"20-6":8;"16-3":16;"20-5":34;"20-0":1;"16-4":17;"16-5":4;"20-2":8;"16-6":3;"20-1":7;"1-5":1;"1-4":3;"21-1":6;"18-1":18;"0-4":3;"21-0":1;"1-6":9;"0-3":1;"21-3":16;"18-3":19;"21-2":9;"18-2":17;"21-5":53;"18-5":18;"0-0":2;"21-4":62;"18-4":29;"17-4":29;"17-3":21;"21-6":5;"17-6":5;"17-5":11;"0-6":20;"0-5":16;"17-2":20;"17-1":24;"1-2":1;"23-2":6;"2-5":1;"23-3":8;"22-5":58;"22-6":8;"23-1":5;"22-3":21;"3-5":1;"23-6":3;"22-4":47;"23-4":36;"22-1":5;"23-5":54;"22-2":6;"19-5":13;"19-6":5;"19-0":1;"19-2":21;"19-1":11;"19-4":28;"19-3":30;"7-1":1},vwZ15OkVO6PemAe87k0M-Q,checkin,
{"14-4":1;"8-3":1;"14-2":1;"14-6":1;"14-0":1;"13-5":2;"13-6":1;"13-4":2;"11-6":1;"11-5":2;"11-4":1;"15-5":2;"15-6":2;"18-6":1;"20-4":1;"16-0":2;"20-3":1;"16-1":1;"20-6":1;"15-0":1;"16-3":1;"16-5":1;"16-6":1;"20-1":1;"0-2":1;"21-1":1;"0-4":1;"18-1":1;"18-0":1;"0-3":2;"18-2":1;"0-0":1;"18-5":1;"21-4":1;"18-4":1;"17-4":2;"17-6":1;"17-5":2;"0-6":2;"0-5":2;"17-2":1;"23-2":3;"23-3":1;"22-5":3;"22-0":3;"22-4":1;"22-1":1;"23-4":2;"10-3":1;"19-5":3;"19-2":2;"19-1":1;"19-4":5},4CsZK1YOP8lCLH9ZSf0LMA,checkin,
{"15-5":3;"10-3":1;"15-6":1;"10-5":2;"2-3":1;"14-3":1;"14-6":3;"16-0":1;"16-2":1;"13-5":1;"16-4":2;"13-6":1;"16-5":1;"21-2":1;"11-4":1;"12-6":1;"1-1":1;"17-2":1},ics35glmd7JXtY3qrq3jxw,checkin,
{"13-2":1;"14-5":2;"14-2":1;"13-0":4;"14-6":2;"13-5":1;"3-4":1;"13-6":1;"12-3":1;"11-6":2;"12-1":1;"12-0":1;"12-6":1;"11-1":1;"12-4":1;"15-5":4;"9-4":3;"10-3":1;"9-5":1;"9-6":1;"15-4":1;"19-5":1;"16-0":1;"16-2":1;"16-3":1;"10-6":2;"16-4":2;"16-5":1;"6-1":1;"19-2":2;"6-3":1;"18-5":4;"17-4":3;"7-4":1;"17-5":2;"7-5":1;"8-5":1},IeyEgjCpW6cXnfrS39BSAg,checkin,
{"6-4":1;"15-3":1;"7-3":1;"10-6":2;"8-5":1;"16-5":1},3WOsnl0_5YRKdI0H-d0ygQ,checkin,
{"14-3":1;"12-0":1;"12-6":1;"17-5":1;"17-1":1},NfRddf3O8FV4ZWY_VTtR2A,checkin,
{"14-4":1;"13-2":1;"14-3":2;"14-0":1;"13-5":1;"13-4":1;"12-1":2;"11-4":1;"11-2":1;"12-4":3;"15-1":2;"15-2":1;"15-4":3;"16-0":11;"20-4":3;"16-1":3;"20-3":2;"16-2":8;"20-6":1;"16-3":10;"20-5":1;"16-4":19;"20-0":1;"16-5":1;"20-1":1;"1-5":3;"1-4":2;"21-1":1;"0-4":2;"18-1":5;"21-0":1;"18-0":1;"0-3":2;"1-6":1;"18-3":5;"18-2":4;"21-5":4;"0-0":3;"21-4":7;"18-4":6;"17-4":13;"17-3":16;"21-6":1;"17-6":1;"17-0":3;"0-6":18;"0-5":4;"8-6":1;"17-2":16;"17-1":4;"1-2":1;"23-2":2;"23-3":2;"22-5":5;"22-6":1;"22-0":1;"22-3":2;"22-4":16;"23-4":7;"23-5":25;"10-2":1;"10-3":2;"19-5":2;"19-6":1;"19-0":1;"19-1":4;"19-4":7;"19-3":2},8Fx-K9dIZz_buBZcEvkeRw,checkin,
{"18-1":1;"13-0":1;"19-1":1;"12-1":1;"16-0":1;"17-3":1;"16-1":1},_eCrBSIXbGEW62ynS2_0lA,checkin,
{"9-4":1;"14-5":1;"19-3":1;"20-3":1;"14-0":1;"9-2":1},D1yvWQGnKam_zu_2BZLUVQ,checkin,
{"14-2":1;"10-4":1;"8-2":1;"10-5":1;"6-4":1;"15-2":1;"11-4":1;"16-3":1;"17-1":1},9zJbULB6K3nbo-2N5cKy9Q,checkin,
{"14-4":3;"8-4":1;"8-3":1;"13-2":2;"14-5":1;"14-2":1;"8-2":2;"8-1":1;"13-0":3;"8-0":2;"14-6":1;"14-0":2;"13-5":3;"13-6":4;"13-3":3;"13-4":6;"12-3":3;"12-2":3;"12-1":4;"11-6":2;"11-5":4;"12-0":1;"11-4":4;"11-3":1;"12-6":1;"11-2":2;"12-5":3;"11-1":3;"12-4":2;"9-3":1;"9-0":1;"9-4":1;"15-5":5;"15-6":5;"9-5":2;"9-6":2;"15-1":2;"15-2":1;"15-3":3;"16-0":2;"20-4":4;"18-6":1;"20-3":1;"16-2":2;"20-5":2;"16-3":1;"15-0":6;"16-4":1;"16-5":1;"16-6":4;"18-1":1;"18-5":1;"17-4":2;"17-3":1;"17-6":2;"17-5":1;"8-5":1;"8-6":5;"17-2":2;"17-1":1;"4-1":1;"22-3":1;"22-4":1;"10-4":1;"10-5":3;"10-0":4;"19-6":1;"10-6":2;"19-0":1;"19-1":1;"19-4":3;"7-4":1;"7-5":1},VXIkI9_EbDbYHeO9IzKjJg,checkin,
{"10-2":1;"8-3":1;"19-4":1;"11-1":1;"15-0":1;"17-0":2;"9-3":1;"14-1":1;"9-2":1;"13-4":1;"17-1":2},W5ePM9kFugbDM6ZRK2L2pg,checkin,
{"9-4":1;"13-1":1;"14-5":1;"10-4":1;"8-0":1;"15-4":1;"13-5":1;"14-0":1;"16-5":1;"12-3":1;"12-0":1;"19-3":1;"17-3":1;"12-5":1;"17-1":1},Fq1eO1tyDtQZl9rattGn3Q,checkin,
{"14-4":1;"13-1":2;"14-5":2;"14-3":1;"14-6":3;"13-5":1;"13-6":6;"13-3":1;"12-3":4;"11-6":5;"12-1":2;"12-0":1;"11-5":2;"11-4":2;"12-6":4;"11-2":1;"12-5":4;"11-1":1;"9-0":1;"15-5":1;"15-6":3;"9-6":1;"15-3":2;"15-4":1;"16-0":2;"18-6":3;"20-4":4;"16-1":1;"20-3":1;"16-2":1;"15-0":1;"20-5":2;"16-4":2;"20-0":3;"16-5":1;"16-6":1;"1-5":1;"18-1":1;"21-0":1;"18-0":1;"18-3":5;"18-2":2;"21-5":1;"18-5":4;"21-4":1;"18-4":3;"17-4":7;"17-3":4;"17-6":2;"17-5":1;"17-0":1;"17-2":1;"17-1":1;"22-4":1;"22-1":1;"10-3":1;"10-5":1;"19-5":3;"10-6":1;"19-2":4;"19-1":2;"19-4":3;"19-3":2},fFlMAm0RBdfzrDfpicTPJg,checkin,
{"14-4":1;"13-2":1;"9-6":1;"14-3":1;"10-5":1;"15-1":1;"14-6":2;"19-6":1;"16-3":1;"14-0":1;"16-5":1;"18-1":1;"19-1":1;"11-5":3;"17-3":3;"12-5":1;"17-0":1;"11-0":1;"17-1":2},gbhsJG-0htzVWmmlvaBxqQ,checkin,
{"13-6":1;"22-1":1;"19-5":1;"18-6":4;"20-4":3;"20-6":1;"16-3":1;"16-5":1;"20-2":1;"18-1":4;"19-2":2;"18-3":3;"19-1":1;"18-2":1;"21-2":1;"19-4":2;"18-5":3;"19-3":1;"18-4":4;"21-4":1;"17-4":4;"17-3":3;"17-6":2;"17-5":1;"17-2":2},5_Il_eOuwOMMoiT8jGBxyQ,checkin,
{"8-4":1;"8-2":1;"8-1":1;"1-4":2;"0-1":1;"21-1":5;"0-3":1;"21-3":3;"21-2":3;"21-5":4;"0-0":2;"21-4":12;"21-6":1;"8-6":2;"1-3":1;"10-3":1;"10-4":4;"10-5":9;"10-0":3;"10-1":1;"14-4":1;"14-5":20;"13-2":1;"14-2":4;"14-3":2;"13-0":2;"14-6":17;"13-5":16;"14-1":3;"13-6":6;"13-3":2;"13-4":2;"12-3":2;"12-2":2;"11-6":5;"12-1":2;"11-5":6;"12-0":5;"11-3":2;"12-6":13;"11-2":2;"12-5":13;"11-1":1;"12-4":2;"9-3":2;"9-2":3;"9-1":1;"9-0":2;"15-5":10;"9-4":5;"15-6":19;"9-5":1;"9-6":1;"15-2":6;"15-3":7;"15-4":4;"16-0":7;"18-6":29;"20-4":29;"16-1":4;"20-3":16;"16-2":4;"20-6":8;"16-3":10;"20-5":18;"16-4":8;"20-0":5;"16-5":10;"16-6":32;"20-2":26;"20-1":12;"18-1":35;"18-0":33;"18-3":38;"18-2":69;"18-5":54;"18-4":98;"17-4":37;"17-3":29;"17-6":29;"17-5":31;"17-0":26;"17-2":41;"17-1":9;"5-4":1;"2-6":1;"23-3":1;"22-5":1;"23-1":1;"22-3":2;"22-1":5;"23-4":1;"22-2":2;"19-5":52;"19-6":19;"19-0":32;"19-2":47;"6-3":1;"19-1":33;"19-4":85;"19-3":47;"7-2":3;"7-3":1;"7-4":1;"7-5":1;"7-0":1},uFJwKlHL6HyHSJmORO8-5w,checkin,
{"14-4":2;"13-1":4;"14-5":7;"13-2":1;"8-3":1;"14-2":1;"14-3":2;"13-0":7;"8-1":1;"14-6":8;"14-0":3;"13-5":14;"14-1":1;"13-6":9;"13-3":3;"13-4":7;"12-3":3;"11-6":3;"12-0":8;"11-5":7;"11-4":4;"12-6":7;"12-5":12;"11-2":1;"12-4":2;"9-1":5;"9-0":2;"9-4":2;"15-5":13;"9-5":5;"15-6":6;"9-6":2;"15-1":1;"15-2":4;"15-4":2;"20-4":7;"16-0":1;"18-6":11;"16-1":3;"20-6":1;"20-5":8;"16-3":3;"15-0":3;"20-0":1;"16-4":7;"16-5":15;"20-2":3;"16-6":3;"20-1":5;"0-4":1;"18-1":3;"18-0":5;"21-3":2;"18-3":3;"18-2":7;"21-5":5;"18-5":12;"21-4":5;"18-4":8;"17-4":10;"17-3":4;"21-6":2;"17-6":3;"17-5":5;"17-0":1;"8-5":1;"8-6":2;"17-2":3;"17-1":1;"23-2":1;"22-5":1;"22-0":1;"22-3":4;"22-4":4;"23-4":1;"10-2":1;"10-4":2;"10-5":6;"10-0":1;"10-1":5;"19-5":18;"19-6":12;"10-6":11;"19-0":4;"19-2":6;"19-1":3;"19-4":16;"19-3":7},dAJC97pUsxa1SucwFQE07A,checkin,
{"8-4":1;"13-1":1;"14-4":1;"8-3":1;"13-2":1;"14-5":1;"8-2":2;"14-3":1;"4-0":1;"5-3":1;"15-4":1;"16-3":1;"6-3":1;"7-3":1;"7-4":2;"9-2":1;"7-1":1},N2T_ToBx97ZSo3iW3r9xWA,checkin,
{"14-4":4;"14-2":1;"14-6":2;"13-5":1;"14-1":3;"13-3":1;"12-3":1;"12-2":2;"11-5":1;"11-4":1;"9-1":1;"9-0":1;"15-5":1;"10-3":1;"9-5":2;"15-3":1;"15-4":1;"20-3":1;"15-0":1;"16-3":1;"16-4":1;"18-2":1;"21-5":1;"19-3":1;"17-4":1;"17-3":2;"17-6":1},Kpzao8fG7lVLJlm-HoWKPg,checkin,
{"13-2":1;"14-2":1;"13-0":1;"14-6":3;"13-5":1;"14-1":1;"12-2":1;"12-1":2;"11-4":1;"11-3":1;"11-2":1;"12-5":1;"12-4":1;"15-6":1;"9-5":1;"10-4":1;"15-1":1;"18-6":1;"20-3":1;"16-6":1;"21-3":1;"18-2":1;"19-3":1;"17-6":1;"17-2":2;"17-1":1},ljUbvHy3lWF2fStFpznv-g,checkin,
{"14-5":1;"13-2":1;"22-5":1;"14-3":1;"13-5":1;"13-6":1;"13-3":1;"12-2":1;"11-4":2;"9-0":1;"10-5":1;"15-1":2;"15-2":1;"15-4":1;"20-4":3;"19-5":1;"18-6":1;"16-1":1;"20-3":1;"19-6":1;"20-6":1;"16-4":2;"20-0":3;"16-5":1;"20-1":2;"18-0":1;"21-3":2;"19-2":2;"21-5":2;"19-4":2;"18-5":1;"21-4":1;"18-4":1;"19-3":1;"17-4":4;"21-6":1;"17-6":1},CKjcewWeWvdJ7TzOQbZOIw,checkin,
{"13-0":1;"14-6":1;"16-0":1;"18-6":2;"19-6":1;"16-5":1;"13-4":1;"12-3":1;"18-3":1;"18-5":1;"12-0":1;"12-4":2;"17-0":1},rOHs19lhPWXiuPMHzNbJZg,checkin,
{"21-5":1;"21-4":2;"16-2":1;"22-1":1;"23-5":1},RLEjGD16LHN9SCJrFUj8xw,checkin,
{"14-4":1;"15-6":1;"15-2":1;"10-1":1;"18-6":1;"16-0":1;"19-5":3;"20-4":1;"20-3":1;"16-5":1;"16-6":1;"13-3":2;"19-0":1;"21-6":1;"11-2":1;"12-4":2;"17-5":1;"11-1":1;"17-0":1;"17-2":1},XFf_SY9mZe0XGYjPetzpbQ,checkin,
{"23-2":3;"2-6":2;"14-5":1;"22-5":2;"23-0":1;"13-0":1;"2-3":1;"22-4":1;"22-1":3;"13-4":1;"23-5":1;"22-2":1;"11-6":1;"11-4":1;"11-3":1;"11-0":1;"15-5":2;"15-6":2;"15-0":1;"0-2":2;"1-5":3;"0-1":2;"1-4":1;"0-4":2;"21-0":2;"1-6":4;"18-0":1;"0-3":2;"21-3":1;"21-2":1;"21-5":1;"18-5":1;"0-0":2;"21-4":1;"17-4":1;"21-6":2;"0-6":3;"1-3":1;"1-2":2},vUmCtldBjn_AuHW4tg2LZQ,checkin,
{"13-2":2;"14-5":2;"14-0":1;"13-6":1;"13-3":1;"11-6":1;"11-5":2;"11-4":1;"11-3":2;"12-6":1;"11-2":1;"12-5":2;"12-4":1;"11-0":1;"10-2":1;"15-5":1;"10-3":1;"10-4":1;"15-3":1;"10-1":1;"15-4":1;"20-4":1;"16-5":2;"18-1":2;"19-0":1;"18-0":1;"18-3":1;"19-2":1;"19-1":2;"19-4":2;"18-5":1;"18-4":1;"19-3":1;"17-0":4;"17-1":1},Zg-C1aYcoR2L5OIrA01MkQ,checkin,
{"10-2":1;"8-3":1;"10-3":1;"8-0":1;"14-6":1;"15-0":1;"16-3":4;"13-5":2;"13-3":1;"18-3":2;"12-2":1;"12-1":1;"17-3":6},YgqexscIgNoMBAO__J97zA,checkin,
{"13-0":1;"18-5":1;"15-3":1;"19-6":1;"20-5":3},DINXhCR7oqwcdTO0OCIiYQ,checkin,
{"14-4":1;"13-1":2;"13-2":1;"14-5":3;"14-2":4;"14-3":3;"13-0":4;"14-6":3;"14-0":1;"13-5":2;"14-1":2;"13-6":2;"13-4":2;"12-3":1;"11-6":2;"12-1":3;"12-0":1;"11-5":1;"11-3":4;"12-5":3;"11-1":1;"12-4":4;"9-3":1;"11-0":3;"15-5":2;"15-6":4;"15-1":1;"15-2":2;"15-3":1;"15-4":2;"20-4":1;"16-0":1;"18-6":1;"20-3":3;"16-2":1;"20-6":1;"20-5":1;"16-3":2;"15-0":1;"20-0":1;"16-4":1;"16-5":4;"20-2":1;"16-6":2;"20-1":2;"21-1":1;"18-1":1;"21-3":2;"18-3":1;"21-2":1;"18-2":2;"21-5":2;"18-5":5;"18-4":3;"21-4":2;"17-4":2;"17-3":1;"17-6":2;"17-5":4;"0-6":1;"17-0":1;"17-2":3;"17-1":2;"23-3":1;"22-5":1;"2-3":1;"22-3":1;"22-1":2;"10-0":4;"10-1":1;"19-5":1;"19-2":2;"19-1":1;"19-4":2},4yFqLSaKpWE7O_ATQ2BqrA,checkin,
{"13-2":1;"14-2":2;"18-3":1;"12-1":1;"17-4":1;"12-6":1;"11-3":1;"11-1":3;"17-0":1;"16-4":1;"14-1":1;"20-1":1},ckqbs45ngAwsgyvK_SWkvg,checkin,
{"8-4":1;"5-4":1;"14-5":1;"13-2":1;"8-2":1;"8-1":2;"13-0":1;"14-6":1;"22-0":1;"4-5":1;"14-0":1;"13-6":1;"22-1":1;"13-3":1;"13-4":1;"11-6":1;"11-3":1;"12-6":2;"11-1":1;"9-2":1;"9-0":1;"9-5":1;"15-6":1;"15-2":1;"16-0":9;"20-4":1;"18-6":1;"16-2":9;"20-5":1;"16-4":8;"20-2":1;"20-1":2;"6-0":2;"21-1":1;"21-0":1;"19-2":1;"21-2":2;"18-5":2;"19-4":1;"6-5":1;"17-4":3;"7-2":1;"21-6":1;"17-6":1;"7-4":2;"17-2":3;"7-0":2},78MMooWF0817lobOBJHHxQ,checkin,
{"9-4":1;"13-1":1;"9-5":1;"9-6":1;"10-4":1;"10-5":1;"16-1":1;"16-2":1;"13-5":4;"16-5":1;"13-3":2;"23-5":1;"12-3":2;"12-2":1;"12-0":1;"11-5":3;"7-2":2;"11-4":2;"12-5":1;"9-3":1;"8-6":1},jSEcE8AY-mzGq9EOiyrtng,checkin,
{"12-3":1;"12-2":1;"15-3":2;"13-5":1;"17-2":1;"13-3":1},jSNahbNH7Uf6DXS4OS6LyA,checkin,
